doc_id,title,calories,protein,fat,sodium,rating,text_chunk
doc_00115,Truffled Red Wine Risotto With Parmesan Broth,1167.0,50.0,71.0,1789.0,5.0,"Recipe: Truffled Red Wine Risotto With Parmesan Broth.
Nutrition per serving: 1167 kcal | 50 g protein | 71 g fat | 1789 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: sugar conscious.
Cuisine / style: general.
Meal type: side.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: dairy, herb, mushroom, parmesan, peanut free, rice, soy free, tree nut free, wheat/gluten-free."
doc_00117,Fennel Gratin With Walnut-Thyme Breadcrumbs,577.0,13.0,38.0,526.0,5.0,"Recipe: Fennel Gratin With Walnut-Thyme Breadcrumbs.
Nutrition per serving: 577 kcal | 13 g protein | 38 g fat | 526 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), high-fat (≥ 30 g), moderate-sodium (150–599 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: kosher, pescatarian, vegetarian.
Cuisine / style: general.
Meal type: side.
Main protein source: not specified.
Cooking method: bake.
Additional attributes: casserole/gratin, fennel, onion, parmesan, peanut free, soy free, thyme, walnut, winter."
doc_00119,Blueberry Cheesecake,954.0,14.0,66.0,767.0,5.0,"Recipe: Blueberry Cheesecake.
Nutrition per serving: 954 kcal | 14 g protein | 66 g fat | 767 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), moderate-protein (10–24 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: dessert.
Main protein source: egg.
Cooking method: bake.
Additional attributes: blueberry, cake, chill, cream cheese, fall, shavuot, sour cream."
doc_00120,Almond Bread Pudding With Salted Caramel Sauce,1125.0,18.0,66.0,949.0,5.0,"Recipe: Almond Bread Pudding With Salted Caramel Sauce.
Nutrition per serving: 1125 kcal | 18 g protein | 66 g fat | 949 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), moderate-protein (10–24 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: kosher, pescatarian, vegetarian.
Cuisine / style: general.
Meal type: dessert.
Main protein source: egg.
Cooking method: bake.
Additional attributes: almond, milk/cream, peanut free, soy free."
doc_00122,Brussels Sprouts With Panko,844.0,15.0,68.0,385.0,5.0,"Recipe: Brussels Sprouts With Panko.
Nutrition per serving: 844 kcal | 15 g protein | 68 g fat | 385 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), moderate-protein (10–24 g), high-fat (≥ 30 g), moderate-sodium (150–599 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: vegetarian.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: breadcrumbs, brussel sprout, sauté."
doc_00124,Phyllo Cups With Chocolate Mousse And Fresh Fruit,711.0,8.0,48.0,72.0,5.0,"Recipe: Phyllo Cups With Chocolate Mousse And Fresh Fruit.
Nutrition per serving: 711 kcal | 8 g protein | 48 g fat | 72 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), low-protein (< 10 g), high-fat (≥ 30 g), very low-sodium (< 150 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: kosher, pescatarian, vegetarian.
Cuisine / style: general.
Meal type: dessert.
Main protein source: not specified.
Cooking method: bake.
Additional attributes: chill, chocolate, coffee, hazelnut, milk/cream, peanut free, pear, phyllo/puff pastry dough, raspberry, soy free."
doc_00125,Roquefort Dressing,263.0,12.0,22.0,1048.0,5.0,"Recipe: Roquefort Dressing.
Nutrition per serving: 263 kcal | 12 g protein | 22 g fat | 1048 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), moderate-protein (10–24 g), moderate-fat (15–29 g), high-sodium (≥ 600 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: vegetarian.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: no-cook.
Additional attributes: blue cheese, cottage cheese, low carb, salad dressing, sour cream."
doc_00126,Chile-Rubbed Turkey,1308.0,144.0,54.0,5162.459999999999,5.0,"Recipe: Chile-Rubbed Turkey.
Nutrition per serving: 1308 kcal | 144 g protein | 54 g fat | 5162 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: dinner.
Main protein source: turkey.
Cooking method: roast.
Additional attributes: chile pepper, fall, hot pepper, peanut free, pepper, poultry, soy free, tree nut free, winter.
Note: this recipe has unusually extreme nutritional values."
doc_00131,Steakhouse Salad With Red Chile Dressing And Peanuts,262.0,25.0,13.0,677.0,5.0,"Recipe: Steakhouse Salad With Red Chile Dressing And Peanuts.
Nutrition per serving: 262 kcal | 25 g protein | 13 g fat | 677 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), high-protein (≥25 g), low-fat (5–14 g), high-sodium (≥ 600 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: dairy free, healthy, kosher, sugar conscious.
Cuisine / style: general.
Meal type: dinner, lunch.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: cucumber, hot pepper, lettuce, radish, steak, tree nut free."
doc_00132,Roasted Black Sea Bass With Tomato And Olive Salad,281.0,12.0,23.0,111.0,5.0,"Recipe: Roasted Black Sea Bass With Tomato And Olive Salad.
Nutrition per serving: 281 kcal | 12 g protein | 23 g fat | 111 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), moderate-protein (10–24 g), moderate-fat (15–29 g), very low-sodium (< 150 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: dairy free, healthy, kosher, paleo, pescatarian.
Cuisine / style: general.
Meal type: dinner.
Main protein source: not specified.
Cooking method: quick & easy, roast.
Additional attributes: bass, no sugar added, olive, peanut free, soy free, tomato, tree nut free, wheat/gluten-free."
doc_00138,Chicken And Sausage Jambalaya,1117.0,56.0,70.0,1632.0,5.0,"Recipe: Chicken And Sausage Jambalaya.
Nutrition per serving: 1117 kcal | 56 g protein | 70 g fat | 1632 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: high fiber.
Cuisine / style: general.
Meal type: dinner.
Main protein source: chicken.
Cooking method: standard.
Additional attributes: bell pepper, ham, no sugar added, peanut free, sausage, soy free, tree nut free, wheat/gluten-free."
doc_00139,Crab Cakes With Red Chili Mayonnaise,640.0,21.0,33.0,1183.0,5.0,"Recipe: Crab Cakes With Red Chili Mayonnaise.
Nutrition per serving: 640 kcal | 21 g protein | 33 g fat | 1183 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: bell pepper, crab, jalapeño, lemon, mayonnaise, sauté."
doc_00145,Sweet Corn Ice Cream With Butterscotch,292.0,4.0,17.0,208.0,5.0,"Recipe: Sweet Corn Ice Cream With Butterscotch.
Nutrition per serving: 292 kcal | 4 g protein | 17 g fat | 208 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), low-protein (< 10 g), moderate-fat (15–29 g), moderate-sodium (150–599 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: kosher, pescatarian, vegetarian.
Cuisine / style: general.
Meal type: dessert.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: butterscotch/caramel, corn, ice cream, kidney friendly, milk/cream, peanut free, soy free, summer, tree nut free, wheat/gluten-free."
doc_00147,Grilled Fresh Sardines With Fennel And Preserved Lemon,339.0,31.0,18.0,617.0,5.0,"Recipe: Grilled Fresh Sardines With Fennel And Preserved Lemon.
Nutrition per serving: 339 kcal | 31 g protein | 18 g fat | 617 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), high-protein (≥25 g), moderate-fat (15–29 g), high-sodium (≥ 600 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: fish.
Cooking method: grill/barbecue.
Additional attributes: braise, citrus, fennel, herb, lemon, onion."
doc_00148,Chicken With Tomatoes And Prunes,940.0,65.0,59.0,1264.0,5.0,"Recipe: Chicken With Tomatoes And Prunes.
Nutrition per serving: 940 kcal | 65 g protein | 59 g fat | 1264 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: chicken.
Cooking method: quick & easy.
Additional attributes: cinnamon, prune, simmer, summer, tomato."
doc_00150,Pomegranate And Fennel Glazed Rack Of Lamb,396.0,15.0,36.0,60.0,5.0,"Recipe: Pomegranate And Fennel Glazed Rack Of Lamb.
Nutrition per serving: 396 kcal | 15 g protein | 36 g fat | 60 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), moderate-protein (10–24 g), high-fat (≥ 30 g), very low-sodium (< 150 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: standard."
doc_00153,Lime And Coconut Shrimp With Red Curry Sauce,2417.0,16.0,190.40999999999983,944.0,5.0,"Recipe: Lime And Coconut Shrimp With Red Curry Sauce.
Nutrition per serving: 2417 kcal | 16 g protein | 190 g fat | 944 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), moderate-protein (10–24 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: pescatarian.
Cuisine / style: curry.
Meal type: appetizer.
Main protein source: shrimp.
Cooking method: standard.
Additional attributes: coconut, fry, lime, soy free, tree nut free.
Note: this recipe has unusually extreme nutritional values."
doc_00155,Kung Pao Chicken,259.0,30.0,11.0,371.0,5.0,"Recipe: Kung Pao Chicken.
Nutrition per serving: 259 kcal | 30 g protein | 11 g fat | 371 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), high-protein (≥25 g), low-fat (5–14 g), moderate-sodium (150–599 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: dairy free, kosher, sugar conscious.
Cuisine / style: general.
Meal type: dinner.
Main protein source: chicken.
Cooking method: standard.
Additional attributes: chile pepper, soy sauce, stir-fry, tree nut free."
doc_00156,Roast Turkey With Porcini Mushroom Gravy,1254.0,160.40999999999983,53.0,927.0,5.0,"Recipe: Roast Turkey With Porcini Mushroom Gravy.
Nutrition per serving: 1254 kcal | 160 g protein | 53 g fat | 927 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: turkey.
Cooking method: roast.
Additional attributes: fall, mushroom, parsley, rosemary, thyme, tomato.
Note: this recipe has unusually extreme nutritional values."
doc_00158,Mussel And Fennel Bisque,367.0,30.0,17.0,1478.0,5.0,"Recipe: Mussel And Fennel Bisque.
Nutrition per serving: 367 kcal | 30 g protein | 17 g fat | 1478 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), high-protein (≥25 g), moderate-fat (15–29 g), high-sodium (≥ 600 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: pescatarian, sugar conscious.
Cuisine / style: general.
Meal type: dinner, lunch, soup/stew.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: fennel, milk/cream, mussel, peanut free, sauté, soy free, tree nut free, wheat/gluten-free."
doc_00159,Roast Chicken With Harissa And Schmaltz,1248.0,91.0,87.0,5162.459999999999,5.0,"Recipe: Roast Chicken With Harissa And Schmaltz.
Nutrition per serving: 1248 kcal | 91 g protein | 87 g fat | 5162 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: dairy free, kosher.
Cuisine / style: general.
Meal type: dinner.
Main protein source: chicken.
Cooking method: roast.
Additional attributes: chile pepper, kid-friendly, peanut free, soy free, tree nut free, wheat/gluten-free.
Note: this recipe has unusually extreme nutritional values."
doc_00162,Chipotle-Coffee Steak Salad With Grilled Corn And Tomatoes,566.0,32.0,38.0,1786.0,5.0,"Recipe: Chipotle-Coffee Steak Salad With Grilled Corn And Tomatoes.
Nutrition per serving: 566 kcal | 32 g protein | 38 g fat | 1786 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: salad.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: cheese, chile pepper, cilantro, coffee, coriander, corn, grill, lettuce, lime juice, steak."
doc_00165,Spumoni Sundaes With Espresso Hot Fudge Sauce,598.0,10.0,40.0,115.0,5.0,"Recipe: Spumoni Sundaes With Espresso Hot Fudge Sauce.
Nutrition per serving: 598 kcal | 10 g protein | 40 g fat | 115 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), high-fat (≥ 30 g), very low-sodium (< 150 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: high fiber, kosher, pescatarian, vegetarian.
Cuisine / style: general.
Meal type: dessert.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: cherry, chocolate, coffee, frozen dessert, milk/cream, peanut free, pistachio, soy free, summer, wheat/gluten-free."
doc_00170,Roast Quail With Apples And Pecans,1033.0,48.0,77.0,160.0,5.0,"Recipe: Roast Quail With Apples And Pecans.
Nutrition per serving: 1033 kcal | 48 g protein | 77 g fat | 160 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), moderate-sodium (150–599 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: nut.
Cooking method: roast.
Additional attributes: apple, carrot, celery, fall, fruit, pecan, poultry, quail, sauté, thyme, winter."
doc_00173,Chile-Marinated Pork With Vietnamese Brussels Sprouts,591.0,56.0,33.0,1634.0,5.0,"Recipe: Chile-Marinated Pork With Vietnamese Brussels Sprouts.
Nutrition per serving: 591 kcal | 56 g protein | 33 g fat | 1634 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: dinner.
Main protein source: pork.
Cooking method: standard.
Additional attributes: brussel sprout, chile pepper, mint, peanut, pork tenderloin, soy sauce, tree nut free."
doc_00174,My Favorite Roast Turkey,225.0,28.0,10.0,2397.0,5.0,"Recipe: My Favorite Roast Turkey.
Nutrition per serving: 225 kcal | 28 g protein | 10 g fat | 2397 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), high-protein (≥25 g), low-fat (5–14 g), high-sodium (≥ 600 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: turkey.
Cooking method: roast.
Additional attributes: herb, thyme."
doc_00175,"Rib-Eye Steaks With Radicchio, Pear, And Blue Cheese Salad",944.0,50.0,75.0,380.0,5.0,"Recipe: Rib-Eye Steaks With Radicchio, Pear, And Blue Cheese Salad.
Nutrition per serving: 944 kcal | 50 g protein | 75 g fat | 380 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), moderate-sodium (150–599 mg).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: dinner.
Main protein source: not specified.
Cooking method: quick & easy.
Additional attributes: blue cheese, fall, leafy green, pan-fry, peanut free, pear, soy free, steak, tree nut free, valentine's day, wheat/gluten-free."
